    4764       4       4       4       1       1       1
    4765       6       2       2       1       6       6
    4766       5       2       3       2       5       6
    4767       4       3       3       3       5       5
    4768       4       4       4       1       1       1
    4769       6       2       2       1       6       6
    4770       5       2       3       2       5       6
    4771       4       3       3       3       5       5
    4772       4       4       4       1       1       1
    4773       6       2       2       1       6       6
    4774       5       2       3       2       5       6
    4775       4       3       3       3       5       5
    4776       4       4       4       1       1       1
    4777       6       2       2       1       6       6
    4778       5       2       3       2       5       6
    4779       4       3       3       3       5       5
    4780       4       4       4       1       1       1
    4781       6       2       2       1       6       6
    4782       5       2       3       2       5       6
    4783       4       3       3       3       5       5
    4784       4       4       4       1       1       1
    4785       6       2       2       1       6       6
    4786       5       2       3       2       5       6
    4787       4       3       3       3       5       5
    4788       4       4       4       1       1       1
    4789       6       2       2       1       6       6
    4790       5       2       3       2       5       6
    4791       4       3       3       3       5       5
    4792       4       4       4       1       1       1
    4793       6       2       2       1       6       6
    4794       5       2       3       2       5       6
    4795       4       3       3       3       5       5
    4796       4       4       4       1       1       1
    4797       6       2       2       1       6       6
    4798       5       2       3       2       5       6
    4799       4       3       3       3       5       5
    4800       4       4       4       1       1       1
    4801       6       2       2       1       6       6
    4802       5       2       3       2       5       6
    4803       4       3       3       3       5       5
    4804       4       4       4       1       1       1
    4805       6       2       2       1       6       6
    4806       5       2       3       2       5       6
    4807       4       3       3       3       5       5
    4808       4       4       4       1       1       1
    4809       6       2       2       1       6       6
    4810       5       2       3       2       5       6
    4811       4       3       3       3       5       5
    4812       4       4       4       1       1       1
    4813       6       2       2       1       6       6
    4814       5       2       3       2       5       6
    4815       4       3       3       3       5       5
    4816       4       4       4       1       1       1
    4817       6       2       2       1       6       6
    4818       5       2       3       2       5       6
    4819       4       3       3       3       5       5
    4820       4       4       4       1       1       1
    4821       6       2       2       1       6       6
    4822       5       2       3       2       5       6
    4823       4       3       3       3       5       5
    4824       4       4       4       1       1       1
    4825       6       2       2       1       6       6
    4826       5       2       3       2       5       6
    4827       4       3       3       3       5       5
    4828       4       4       4       1       1       1
    4829       6       2       2       1       6       6
    4830       5       2       3       2       5       6
    4831       4       3       3       3       5       5
    4832       4       4       4       1       1       1
    4833       6       2       2       1       6       6
    4834       5       2       3       2       5       6
    4835       4       3       3       3       5       5
    4836       4       4       4       1       1       1
    4837       6       2       2       1       6       6
    4838       5       2       3       2       5       6
    4839       4       3       3       3       5       5
    4840       4       4       4       1       1       1
    4841       6       2       2       1       6       6
    4842       5       2       3       2       5       6
    4843       4       3       3       3       5       5
    4844       4       4       4       1       1       1
    4845       6       2       2       1       6       6
    4846       5       2       3       2       5       6
    4847       4       3       3       3       5       5
    4848       4       4       4       1       1       1
    4849       6       2       2       1       6       6
    4850       5       2       3       2       5       6
    4851       4       3       3       3       5       5
    4852       4       4       4       1       1       1
    4853       6       2       2       1       6       6
    4854       5       2       3       2       5       6
    4855       4       3       3       3       5       5
    4856       4       4       4       1       1       1
    4857       6       2       2       1       6       6
    4858       5       2       3       2       5       6
    4859       4       3       3       3       5       5
    4860       4       4       4       1       1       1
    4861       6       2       2       1       6       6
    4862       5       2       3       2       5       6
    4863       4       3       3       3       5       5
    4864       4       4       4       1       1       1
    4865       6       2       2       1       6       6
    4866       5       2       3       2       5       6
    4867       4       3       3       3       5       5
    4868       4       4       4       1       1       1
    4869       6       2       2       1       6       6
    4870       5       2       3       2       5       6
    4871       4       3       3       3       5       5
    4872       4       4       4       1       1       1
    4873       6       2       2       1       6       6
    4874       5       2       3       2       5       6
    4875       4       3       3       3       5       5
    4876       4       4       4       1       1       1
    4877       6       2       2       1       6       6
    4878       5       2       3       2       5       6
    4879       4       3       3       3       5       5
    4880       4       4       4       1       1       1
    4881       6       2       2       1       6       6
    4882       5       2       3       2       5       6
    4883       4       3       3       3       5       5
    4884       4       4       4       1       1       1
    4885       6       2       2       1       6       6
    4886       5       2       3       2       5       6
    4887       4       3       3       3       5       5
    4888       4       4       4       1       1       1
    4889       6       2       2       1       6       6
    4890       5       2       3       2       5       6
    4891       4       3       3       3       5       5
    4892       4       4       4       1       1       1
    4893       6       2       2       1       6       6
    4894       5       2       3       2       5       6
    4895       4       3       3       3       5       5
    4896       4       4       4       1       1       1
    4897       6       2       2       1       6       6
    4898       5       2       3       2       5       6
    4899       4       3       3       3       5       5
    4900       4       4       4       1       1       1
    4901       6       2       2       1       6       6
    4902       5       2       3       2       5       6
    4903       4       3       3       3       5       5
    4904       4       4       4       1       1       1
    4905       6       2       2       1       6       6
    4906       5       2       3       2       5       6
    4907       4       3       3       3       5       5
    4908       4       4       4       1       1       1
    4909       6       2       2       1       6       6
    4910       5       2       3       2       5       6
    4911       4       3       3       3       5       5
    4912       4       4       4       1       1       1
    4913       6       2       2       1       6       6
    4914       5       2       3       2       5       6
    4915       4       3       3       3       5       5
    4916       4       4       4       1       1       1
    4917       6       2       2       1       6       6
    4918       5       2       3       2       5       6
    4919       4       3       3       3       5       5
    4920       4       4       4       1       1       1
    4921       6       2       2       1       6       6
    4922       5       2       3       2       5       6
    4923       4       3       3       3       5       5
    4924       4       4       4       1       1       1
    4925       6       3       2       1       6       6
    4926       5       6       2       3       2       6
    4927       4       3       4       3       5       5
    4928       4       5       4       1       1       1
    4929       6       2       2       1       5       2
    4930       5       2       3       2       5       6
    4931       4       3       3       3       5       6
    4932       4       4       4       1       1       1
    4933       6       2       2       1       6       6
    4934       5       2       3       2       5       6
    4935       4       3       3       3       5       5
    4936       4       4       4       1       1       1
    4937       6       2       2       1       6       6
    4938       5       2       3       2       5       6
    4939       4       3       3       3       5       5
    4940       4       4       4       1       1       1
    4941       6       2       2       1       6       6
    4942       5       2       3       2       5       6
    4943       4       3       3       3       5       5
    4944       4       4       4       1       1       1
    4945       6       2       2       1       6       6
    4946       5       2       3       2       5       6
    4947       4       3       3       3       5       5
    4948       4       4       4       1       1       1
    4949       6       2       2       1       6       6
    4950       5       2       3       2       5       6
    4951       4       3       3       3       5       5
    4952       4       4       4       1       1       1
    4953       6       2       2       1       6       6
    4954       5       2       3       2       5       6
    4955       4       3       3       3       5       5
    4956       4       4       4       1       1       1
    4957       6       2       2       1       6       6
    4958       5       2       3       2       5       6
    4959       4       3       3       3       5       5
    4960       4       4       4       1       1       1
    4961       6       2       2       1       6       6
    4962       5       2       3       2       5       6
    4963       4       3       3       3       5       5
    4964       4       4       4       1       1       1
    4965       6       2       2       1       6       6
    4966       5       2       3       2       5       6
    4967       4       3       3       3       5       5
    4968       4       4       4       1       1       1
    4969       6       2       2       1       6       6
    4970       5       2       3       2       5       6
    4971       4       3       3       3       5       5
    4972       4       4       4       1       1       1
    4973       6       2       2       1       6       6
    4974       5       2       3       2       5       6
    4975       4       3       3       3       5       5
    4976       4       4       4       1       1       1
    4977       6       2       2       1       6       6
    4978       5       2       3       2       5       6
    4979       4       3       3       3       5       5
    4980       4       4       4       1       1       1
    4981       6       2       2       1       6       6
    4982       5       2       3       2       5       6
    4983       4       3       3       3       5       5
    4984       4       4       4       1       1       1
    4985       6       2       2       1       6       6
    4986       5       2       3       2       5       6
    4987       4       3       3       3       5       5
    4988       4       4       4       1       1       1
    4989       6       2       2       1       6       6
    4990       5       2       3       2       5       6
    4991       4       3       3       3       5       5
    4992       4       4       4       1       1       1
    4993       6       2       2       1       6       6
    4994       5       2       3       2       5       6
    4995       4       3       3       3       5       5
    4996       4       4       4       1       1       1
    4997       6       2       2       1       6       6
    4998       5       2       3       2       5       6
    4999       4       3       3       3       5       5
    5000       4       4       4       1       1       1
    5001       6       2       2       1       6       6
    5002       5       2       3       2       5       6
    5003       4       3       3       3       5       5
    5004       4       4       4       1       1       1
    5005       6       2       2       1       6       6
    5006       5       2       3       2       5       6
    5007       4       3       3       3       5       5
    5008       4       4       4       1       1       1
    5009       6       2       2       1       6       6
    5010       5       2       3       2       5       6
    5011       4       3       3       3       5       5
    5012       4       4       4       1       1       1
    5013       6       2       2       1       6       6
    5014       5       2       3       2       5       6
    5015       4       3       3       3       5       5
    5016       4       4       4       1       1       1
    5017       6       2       2       1       6       6
    5018       5       2       3       2       5       6
    5019       4       3       3       3       5       5
    5020       4       4       4       1       1       1
    5021       6       2       2       1       6       6
    5022       5       2       3       2       5       6
    5023       4       3       3       3       5       5
    5024       4       4       4       1       1       1
    5025       6       2       2       1       6       6
    5026       5       2       3       2       5       6
    5027       4       3       3       3       5       5
    5028       4       4       4       1       1       1
    5029       6       2       2       1       6       6
    5030       5       2       3       2       5       6
    5031       4       3       3       3       5       5
    5032       4       4       4       1       1       1
    5033       6       2       2       1       6       6
    5034       5       2       3       2       5       6
    5035       4       3       3       3       5       5
    5036       4       4       4       1       1       1
    5037       6       2       2       1       6       6
    5038       5       2       3       2       5       6
    5039       4       3       3       3       5       5
    5040       4       4       4       1       1       1
    5041       6       2       2       1       6       6
    5042       5       2       3       2       5       6
    5043       4       3       3       3       5       5
    5044       4       4       4       1       1       1
    5045       6       2       2       1       6       6
    5046       5       2       3       2       5       6
    5047       4       3       3       3       5       5
    5048       4       4       4       1       1       1
    5049       6       2       2       1       6       6
    5050       5       2       3       2       5       6
    5051       4       3       3       3       5       5
    5052       4       4       4       1       1       1
    5053       6       2       2       1       6       6
    5054       5       2       3       2       5       6
    5055       4       3       3       3       5       5
    5056       4       4       4       1       1       1
    5057       6       2       2       1       6       6
    5058       5       2       3       2       5       6
    5059       4       3       3       3       5       5
    5060       4       4       4       1       1       1
    5061       6       2       2       1       6       6
    5062       5       2       3       2       5       6
    5063       4       3       3       3       5       5
    5064       4       4       4       1       1       1
    5065       6       2       2       1       6       6
    5066       5       2       3       2       5       6
    5067       4       3       3       3       5       5
    5068       4       4       4       1       1       1
    5069       6       2       2       1       6       6
    5070       5       2       3       2       5       6
    5071       4       3       3       3       5       5
    5072       4       4       4       1       1       1
    5073       6       2       2       1       6       6
    5074       5       2       3       2       5       6
    5075       4       3       3       3       5       5
    5076       4       4       4       1       1       1
    5077       6       2       2       1       6       6
    5078       5       2       3       2       5       6
    5079       4       3       3       3       5       5
    5080       4       4       4       1       1       1
    5081       6       2       2       1       6       6
    5082       5       2       3       2       5       6
    5083       4       3       3       3       5       5
    5084       4       4       4       1       1       1
    5085       6       2       2       1       6       6
    5086       5       2       3       2       5       6
    5087       4       3       3       3       5       5
    5088       4       4       4       1       1       1
    5089       6       2       2       1       6       6
    5090       5       2       3       2       5       6
    5091       4       3       3       3       5       5
    5092       4       4       4       1       1       1
    5093       6       2       2       1       6       6
    5094       5       2       3       2       5       6
    5095       4       3       3       3       5       5
    5096       4       4       4       1       1       1
    5097       6       2       2       1       6       6
    5098       5       2       3       2       5       6
    5099       4       3       3       3       5       5
    5100       4       4       4       1       1       1
    5101       6       2       2       1       6       6
    5102       5       2       3       2       5       6
    5103       4       3       3       3       5       5
    5104       4       4       4       1       1       1
    5105       6       2       2       1       6       6
    5106       5       2       3       2       5       6
    5107       4       3       3       3       5       5
    5108       4       4       4       1       1       1
    5109       6       2       2       1       6       6
    5110       5       2       3       2       5       6
    5111       4       3       3       3       5       5
    5112       4       4       4       1       1       1
    5113       6       2       2       1       6       6
    5114       5       2       3       2       5       6
    5115       4       3       3       3       5       5
    5116       4       4       4       1       1       1
    5117       6       2       2       1       6       6
    5118       5       2       3       2       5       6
    5119       4       3       3       3       5       5
    5120       4       4       4       1       1       1
    5121       6       2       2       1       6       6
    5122       5       2       3       2       5       6
    5123       4       3       3       3       5       5
    5124       4       4       4       1       1       1
    5125       6       2       2       1       6       6
    5126       5       2       3       2       5       6
    5127       4       3       3       3       5       5
    5128       4       4       4       1       1       1
    5129       6       2       2       1       6       6
    5130       5       2       3       2       5       6
    5131       4       3       3       3       5       5
    5132       4       4       4       1       1       1
    5133       6       2       2       1       6       6
    5134       5       2       3       2       5       6
    5135       4       3       3       3       5       5
    5136       4       4       4       1       1       1
    5137       6       2       2       1       6       6
    5138       5       2       3       2       5       6
    5139       4       3       3       3       5       5
    5140       4       4       4       1       1       1
    5141       6       2       2       1       6       6
    5142       5       2       3       2       5       6
    5143       4       3       3       3       5       5
    5144       4       4       4       1       1       1
    5145       6       2       2       1       6       6
    5146       5       2       3       2       5       6
    5147       4       3       3       3       5       5
    5148       4       4       4       1       1       1
    5149       6       2       2       1       6       6
    5150       5       2       3       2       5       6
    5151       4       3       3       3       5       5
    5152       4       4       4       1       1       1
    5153       6       2       2       1       6       6
    5154       5       2       3       2       5       6
    5155       4       3       3       3       5       5
    5156       4       4       4       1       1       1
    5157       6       2       2       1       6       6
    5158       5       2       3       2       5       6
    5159       4       3       3       3       5       5
    5160       4       4       4       1       1       1
    5161       6       2       2       1       6       6
    5162       5       2       3       2       5       6
    5163       4       3       3       3       5       5
    5164       4       4       4       1       1       1
    5165       6       2       2       1       6       6
    5166       5       2       3       2       5       6
    5167       4       3       3       3       5       5
    5168       4       4       4       1       1       1
    5169       6       2       2       1       6       6
    5170       5       2       3       2       5       6
    5171       4       3       3       3       5       5
    5172       4       4       4       1       1       1
    5173       6       2       2       1       6       6
    5174       5       2       3       2       5       6
    5175       4       3       3       3       5       5
    5176       4       4       4       1       1       1
    5177       6       2       2       1       6       6
    5178       5       2       3       2       5       6
    5179       4       3       3       3       5       5
    5180       4       4       4       1       1       1
    5181       6       2       2       1       6       6
    5182       5       2       3       2       5       6
    5183       4       3       3       3       5       5
    5184       4       4       4       1       1       1
    5185       6       2       2       1       6       6
    5186       5       2       3       2       5       6
    5187       4       3       3       3       5       5
    5188       4       4       4       1       1       1
    5189       6       2       2       1       6       6
    5190       5       2       3       2       5       6
    5191       4       3       3       3       5       5
    5192       4       4       4       1       1       1
    5193       6       2       2       1       6       6
    5194       5       2       3       2       5       6
    5195       4       3       3       3       5       5
    5196       4       4       4       1       1       1
    5197       6       2       2       1       6       6
    5198       5       2       3       2       5       6
    5199       4       3       3       3       5       5
    5200       4       4       4       1       1       1
    5201       6       2       2       1       6       6
    5202       5       2       3       2       5       6
    5203       4       3       3       3       5       5
    5204       4       4       4       1       1       1
    5205       6       2       2       1       6       6
    5206       5       2       3       2       5       6
    5207       4       3       3       3       5       5
    5208       4       4       4       1       1       1
    5209       6       2       2       1       6       6
    5210       5       2       3       2       5       6
    5211       4       3       3       3       5       5
    5212       4       4       4       1       1       1
    5213       6       2       2       1       6       6
    5214       5       2       3       2       5       6
    5215       4       3       3       3       5       5
    5216       4       4       4       1       1       1
    5217       6       2       2       1       6       6
    5218       5       2       3       2       5       6
    5219       4       3       3       3       5       5
    5220       4       4       4       1       1       1
    5221       6       2       2       1       6       6
    5222       5       2       3       2       5       6
    5223       4       3       3       3       5       5
    5224       4       4       4       1       1       1
    5225       6       2       2       1       6       6
    5226       5       2       3       2       5       6
    5227       4       3       3       3       5       5
    5228       4       4       4       1       1       1
    5229       6       2       2       1       6       6
    5230       5       2       3       2       5       6
    5231       4       3       3       3       5       5
    5232       4       4       4       1       1       1
    5233       6       3       2       1       6       6
    5234       5       6       2       3       2       6
    5235       4       3       4       3       5       5
    5236       4       5       4       1       1       1
    5237       6       2       2       1       5       2
    5238       5       2       3       2       5       6
    5239       4       3       3       3       5       6
    5240       4       4       4       1       1       1
    5241       6       2       2       1       6       6
    5242       5       2       3       2       5       6
    5243       4       3       3       3       5       5
    5244       4       4       4       1       1       1
    5245       6       2       2       1       6       6
    5246       5       2       3       2       5       6
    5247       4       3       3       3       5       5
    5248       4       4       4       1       1       1
    5249       6       2       2       1       6       6
    5250       5       2       3       2       5       6
    5251       4       3       3       3       5       5
    5252       4       4       4       1       1       1
    5253       6       2       2       1       6       6
    5254       5       2       3       2       5       6
    5255       4       3       3       3       5       5
    5256       4       4       4       1       1       1
    5257       6       2       2       1       6       6
    5258       5       2       3       2       5       6
    5259       4       3       3       3       5       5
    5260       4       4       4       1       1       1
    5261       6       2       2       1       6       6
    5262       5       2       3       2       5       6
    5263       4       3       3       3       5       5
    5264       4       4       4       1       1       1
    5265       6       2       2       1       6       6
    5266       5       2       3       2       5       6
    5267       4       3       3       3       5       5
    5268       4       4       4       1       1       1
    5269       6       2       2       1       6       6
    5270       5       2       3       2       5       6
    5271       4       3       3       3       5       5
    5272       4       4       4       1       1       1
    5273       6       2       2       1       6       6
    5274       5       2       3       2       5       6
    5275       4       3       3       3       5       5
    5276       4       4       4       1       1       1
    5277       6       2       2       1       6       6
    5278       5       2       3       2       5       6
    5279       4       3       3       3       5       5
    5280       4       4       4       1       1       1
    5281       6       2       2       1       6       6
    5282       5       2       3       2       5       6
    5283       4       3       3       3       5       5
    5284       4       4       4       1       1       1
    5285       6       2       2       1       6       6
    5286       5       2       3       2       5       6
    5287       4       3       3       3       5       5
    5288       4       4       4       1       1       1
    5289       6       2       2       1       6       6
    5290       5       2       3       2       5       6
    5291       4       3       3       3       5       5
    5292       4       4       4       1       1       1
    5293       6       2       2       1       6       6
    5294       5       2       3       2       5       6
    5295       4       3       3       3       5       5
    5296       4       4       4       1       1       1
    5297       6       2       2       1       6       6
    5298       5       2       3       2       5       6
    5299       4       3       3       3       5       5
    5300       4       4       4       1       1       1
    5301       6       2       2       1       6       6
    5302       5       2       3       2       5       6
    5303       4       3       3       3       5       5
    5304       4       4       4       1       1       1
    5305       6       2       2       1       6       6
    5306       5       2       3       2       5       6
    5307       4       3       3       3       5       5
    5308       4       4       4       1       1       1
    5309       6       2       2       1       6       6
    5310       5       2       3       2       5       6
    5311       4       3       3       3       5       5
    5312       4       4       4       1       1       1
    5313       6       2       2       1       6       6
    5314       5       2       3       2       5       6
    5315       4       3       3       3       5       5
    5316       4       4       4       1       1       1
    5317       6       2       2       1       6       6
    5318       5       2       3       2       5       6
    5319       4       3       3       3       5       5
    5320       4       4       4       1       1       1
    5321       6       2       2       1       6       6
    5322       5       2       3       2       5       6
    5323       4       3       3       3       5       5
    5324       4       4       4       1       1       1
    5325       6       2       2       1       6       6
    5326       5       2       3       2       5       6
    5327       4       3       3       3       5       5
    5328       4       4       4       1       1       1
    5329       6       2       2       1       6       6
    5330       5       2       3       2       5       6
    5331       4       3       3       3       5       5
    5332       4       4       4       1       1       1
    5333       6       2       2       1       6       6
    5334       5       2       3       2       5       6
    5335       4       3       3       3       5       5
    5336       4       4       4       1       1       1
    5337       6       2       2       1       6       6
    5338       5       2       3       2       5       6
    5339       4       3       3       3       5       5
    5340       4       4       4       1       1       1
    5341       6       2       2       1       6       6
    5342       5       2       3       2       5       6
    5343       4       3       3       3       5       5
    5344       4       4       4       1       1       1
    5345       6       2       2       1       6       6
    5346       5       2       3       2       5       6
    5347       4       3       3       3       5       5
    5348       4       4       4       1       1       1
    5349       6       2       2       1       6       6
    5350       5       2       3       2       5       6
    5351       4       3       3       3       5       5
    5352       4       4       4       1       1       1
    5353       6       2       2       1       6       6
    5354       5       2       3       2       5       6
    5355       4       3       3       3       5       5
    5356       4       4       4       1       1       1
    5357       6       2       2       1       6       6
    5358       5       2       3       2       5       6
    5359       4       3       3       3       5       5
    5360       4       4       4       1       1       1
    5361       6       2       2       1       6       6
    5362       5       2       3       2       5       6
    5363       4       3       3       3       5       5
    5364       4       4       4       1       1       1
    5365       6       2       2       1       6       6
    5366       5       2       3       2       5       6
    5367       4       3       3       3       5       5
    5368       4       4       4       1       1       1
    5369       6       2       2       1       6       6
    5370       5       2       3       2       5       6
    5371       4       3       3       3       5       5
    5372       4       4       4       1       1       1
    5373       6       2       2       1       6       6
    5374       5       2       3       2       5       6
    5375       4       3       3       3       5       5
    5376       4       4       4       1       1       1
    5377       6       2       2       1       6       6
    5378       5       2       3       2       5       6
    5379       4       3       3       3       5       5
    5380       4       4       4       1       1       1
    5381       6       2       2       1       6       6
    5382       5       2       3       2       5       6
    5383       4       3       3       3       5       5
    5384       4       4       4       1       1       1
    5385       6       2       2       1       6       6
    5386       5       2       3       2       5       6
    5387       4       3       3       3       5       5
    5388       4       4       4       1       1       1
    5389       6       2       2       1       6       6
    5390       5       2       3       2       5       6
    5391       4       3       3       3       5       5
    5392       4       4       4       1       1       1
    5393       6       2       2       1       6       6
    5394       5       2       3       2       5       6
    5395       4       3       3       3       5       5
    5396       4       4       4       1       1       1
    5397       6       2       2       1       6       6
    5398       5       2       3       2       5       6
    5399       4       3       3       3       5       5
    5400       4       4       4       1       1       1
    5401       6       2       2       1       6       6
    5402       5       2       3       2       5       6
    5403       4       3       3       3       5       5
    5404       4       4       4       1       1       1
    5405       6       2       2       1       6       6
    5406       5       2       3       2       5       6
    5407       4       3       3       3       5       5
    5408       4       4       4       1       1       1
    5409       6       2       2       1       6       6
    5410       5       2       3       2       5       6
    5411       4       3       3       3       5       5
    5412       4       4       4       1       1       1
    5413       6       2       2       1       6       6
    5414       5       2       3       2       5       6
    5415       4       3       3       3       5       5
    5416       4       4       4       1       1       1
    5417       6       2       2       1       6       6
    5418       5       2       3       2       5       6
    5419       4       3       3       3       5       5
    5420       4       4       4       1       1       1
    5421       6       2       2       1       6       6
    5422       5       2       3       2       5       6
    5423       4       3       3       3       5       5
    5424       4       4       4       1       1       1
    5425       6       2       2       1       6       6
    5426       5       2       3       2       5       6
    5427       4       3       3       3       5       5
    5428       4       4       4       1       1       1
    5429       6       2       2       1       6       6
    5430       5       2       3       2       5       6
    5431       4       3       3       3       5       5
    5432       4       4       4       1       1       1
    5433       6       2       2       1       6       6
    5434       5       2       3       2       5       6
    5435       4       3       3       3       5       5
    5436       4       4       4       1       1       1
    5437       6       2       2       1       6       6
    5438       5       2       3       2       5       6
    5439       4       3       3       3       5       5
    5440       4       4       4       1       1       1
    5441       6       2       2       1       6       6
    5442       5       2       3       2       5       6
    5443       4       3       3       3       5       5
    5444       4       4       4       1       1       1
    5445       6       2       2       1       6       6
    5446       5       2       3       2       5       6
    5447       4       3       3       3       5       5
    5448       4       4       4       1       1       1
    5449       6       2       2       1       6       6
    5450       5       2       3       2       5       6
    5451       4       3       3       3       5       5
    5452       4       4       4       1       1       1
    5453       6       2       2       1       6       6
    5454       5       2       3       2       5       6
    5455       4       3       3       3       5       5
    5456       4       4       4       1       1       1
    5457       6       2       2       1       6       6
    5458       5       2       3       2       5       6
    5459       4       3       3       3       5       5
    5460       4       4       4       1       1       1
    5461       6       2       2       1       6       6
    5462       5       2       3       2       5       6
    5463       4       3       3       3       5       5
    5464       4       4       4       1       1       1
    5465       6       2       2       1       6       6
    5466       5       2       3       2       5       6
    5467       4       3       3       3       5       5
    5468       4       4       4       1       1       1
    5469       6       2       2       1       6       6
    5470       5       2       3       2       5       6
    5471       4       3       3       3       5       5
    5472       4       4       4       1       1       1
    5473       6       2       2       1       6       6
    5474       5       2       3       2       5       6
    5475       4       3       3       3       5       5
    5476       4       4       4       1       1       1
    5477       6       2       2       1       6       6
    5478       5       2       3       2       5       6
    5479       4       3       3       3       5       5
    5480       4       4       4       1       1       1
    5481       6       2       2       1       6       6
    5482       5       2       3       2       5       6
    5483       4       3       3       3       5       5
    5484       4       4       4       1       1       1
    5485       6       2       2       1       6       6
    5486       5       2       3       2       5       6
    5487       4       3       3       3       5       5
    5488       4       4       4       1       1       1
    5489       6       2       2       1       6       6
    5490       5       2       3       2       5       6
    5491       4       3       3       3       5       5
    5492       4       4       4       1       1       1
    5493       6       2       2       1       6       6
    5494       5       2       3       2       5       6
    5495       4       3       3       3       5       5
    5496       4       4       4       1       1       1
    5497       6       2       2       1       6       6
    5498       5       2       3       2       5       6
    5499       4       3       3       3       5       5
    5500       4       4       4       1       1       1
    5501       6       2       2       1       6       6
    5502       5       2       3       2       5       6
    5503       4       3       3       3       5       5
    5504       4       4       4       1       1       1
    5505       6       2       2       1       6       6
    5506       5       2       3       2       5       6
    5507       4       3       3       3       5       5
    5508       4       4       4       1       1       1
    5509       6       2       2       1       6       6
    5510       5       2       3       2       5       6
    5511       4       3       3       3       5       5
    5512       4       4       4       1       1       1
    5513       6       2       2       1       6       6
    5514       5       2       3       2       5       6
    5515       4       3       3       3       5       5
    5516       4       4       4       1       1       1
    5517       6       2       2       1       6       6
    5518       5       2       3       2       5       6
    5519       4       3       3       3       5       5
    5520       4       4       4       1       1       1
    5521       6       2       2       1       6       6
    5522       5       2       3       2       5       6
    5523       4       3       3       3       5       5
    5524       4       4       4       1       1       1
    5525       6       2       2       1       6       6
    5526       5       2       3       2       5       6
    5527       4       3       3       3       5       5
    5528       4       4       4       1       1       1
    5529       6       2       2       1       6       6
    5530       5       2       3       2       5       6
    5531       4       3       3       3       5       5
    5532       4       4       4       1       1       1
    5533       6       2       2       1       6       6
    5534       5       2       3       2       5       6
    5535       4       3       3       3       5       5
    5536       4       4       4       1       1       1
    5537       6       2       2       1       6       6
    5538       5       2       3       2       5       6
    5539       4       3       3       3       5       5
    5540       4       4       4       1       1       1
    5541       6       3       2       1       6       6
    5542       5       6       2       3       2       6
    5543       4       3       4       3       5       5
    5544       4       5       4       1       1       1
    5545       6       2       2       1       5       2
    5546       5       2       3       2       5       6
    5547       4       3       3       3       5       6
    5548       4       4       4       1       1       1
    5549       6       2       2       1       6       6
    5550       5       2       3       2       5       6
    5551       4       3       3       3       5       5
    5552       4       4       4       1       1       1
    5553       6       2       2       1       6       6
